isogroup32723	A1A5D9	GO:0005737; GO:0017137; GO:0055107; GO:0047496
isogroup38979	A1A5G2	GO:0005737; GO:0005829; GO:0004197; GO:0004843; GO:0006284; GO:0006974; GO:0035520; GO:0016579; GO:0031647; GO:0006511
isogroup9509	A1A5G2	GO:0005737; GO:0005829; GO:0004197; GO:0004843; GO:0006284; GO:0006974; GO:0035520; GO:0016579; GO:0031647; GO:0006511
isogroup29139	A1A5H6	GO:0030014; GO:0030015; GO:0005634; GO:0000932; GO:0030331; GO:0042974; GO:0048589; GO:0031047; GO:0033147; GO:0048387; GO:0000122; GO:0017148; GO:0010606; GO:1900153; GO:0060213
isogroup17813	A1A5Q6	GO:0005737; GO:0005634; GO:0005524; GO:0004674; GO:0035556; GO:0006468
isogroup34661	A1A5V7	GO:0005789; GO:0016021; GO:0006914; GO:0008045
isogroup6402	A1A5X2	GO:0005737; GO:0005815; GO:0019005; GO:0016567; GO:0031146; GO:0006511
isogroup28841	A1A5Y5	noMatch
isogroup1736	A1A6H3	GO:0009507; GO:0042644; GO:0009570; GO:0005634; GO:0042646; GO:0005524; GO:0046872; GO:0004747; GO:0046835; GO:0019303; GO:0009116
isogroup2986	A1A6H3	GO:0009507; GO:0042644; GO:0009570; GO:0005634; GO:0042646; GO:0005524; GO:0046872; GO:0004747; GO:0046835; GO:0019303; GO:0009116
isogroup321	A1APP9	GO:0005524; GO:0000287; GO:0004756; GO:0016260
isogroup21850	A1AXH0	GO:0005524; GO:0003922; GO:0016462; GO:0006541
isogroup1319	A1B072	GO:0008718; GO:0055130
isogroup27411	A1B1H5	GO:0005737; GO:0004045; GO:0006412
isogroup30378	A1C5V3	GO:0005730; GO:0005524; GO:0003723; GO:0003724; GO:0006364
isogroup26770	A1CFB3	GO:0034045; GO:0102203; GO:0102205; GO:0102202; GO:0016906; GO:0032120; GO:0006914; GO:0005975; GO:0030259; GO:0015031; GO:0016126
isogroup34857	A1CLZ5	GO:0050662; GO:0050086
isogroup6796	A1CRI1	GO:0016491; GO:0042843
isogroup11831	A1CRV0	GO:0005576; GO:0004338; GO:0046872; GO:0071555; GO:0000272
isogroup15533	A1CRV0	GO:0005576; GO:0004338; GO:0046872; GO:0071555; GO:0000272
isogroup245	A1CRV0	GO:0005576; GO:0004338; GO:0046872; GO:0071555; GO:0000272
isogroup3309	A1CRV0	GO:0005576; GO:0004338; GO:0046872; GO:0071555; GO:0000272
isogroup4347	A1D6V7	GO:0005730; GO:0003723; GO:0006364
isogroup38448	A1DA64	GO:0051213; GO:0009820
isogroup4581	A1DC51	GO:0030479; GO:0010008; GO:0005886; GO:0003779; GO:0005509; GO:0006897
isogroup14087	A1DHY9	GO:0031225; GO:0005886; GO:0052861; GO:0052862; GO:0030245
isogroup33784	A1DHY9	GO:0031225; GO:0005886; GO:0052861; GO:0052862; GO:0030245
isogroup42327	A1DHY9	GO:0031225; GO:0005886; GO:0052861; GO:0052862; GO:0030245
isogroup13771	A1DNL0	GO:0005576; GO:0016162; GO:0030248; GO:0030245
isogroup14113	A1E295	GO:0005615; GO:0005764; GO:0042470; GO:0004197; GO:0004175; GO:0051603; GO:0050790
isogroup32376	A1EGX6	GO:0035686; GO:0097228; GO:0005509; GO:0033234
isogroup32352	A1IGV8	GO:0033953; GO:0005509; GO:0030246; GO:0007155; GO:0000272
isogroup40952	A1JHN0	GO:0031969; GO:0016021; GO:0010355; GO:0010356; GO:0010357; GO:0102661; GO:0016117; GO:0010236
isogroup14518	A1JHR5	GO:0005737; GO:0005524; GO:0016887; GO:0042626
isogroup2641	A1JHR5	GO:0005737; GO:0005524; GO:0016887; GO:0042626
isogroup7580	A1JLS2	GO:0008927; GO:0006064
isogroup911	A1JN04	GO:0005887; GO:0022857
isogroup34034	A1JRI8	GO:0005887; GO:0071916; GO:0015333; GO:0042937; GO:0015031
isogroup3106	A1K5T6	GO:0005524; GO:0000287; GO:0016779
isogroup12226	A1KG37	GO:0005737
isogroup4706	A1L0Y2	GO:0005814; GO:0061630
isogroup5903	A1L1J9	GO:0005789; GO:0016021; GO:0051604
isogroup1214	A1L1P9	GO:0016021; GO:0005886; GO:0015297; GO:0042910; GO:0006855
isogroup35571	A1L1P9	GO:0016021; GO:0005886; GO:0015297; GO:0042910; GO:0006855
isogroup8177	A1L1P9	GO:0016021; GO:0005886; GO:0015297; GO:0042910; GO:0006855
isogroup35189	A1L258	GO:0031234; GO:0005739; GO:0051990; GO:0004458; GO:0071949; GO:0019516; GO:0022904
isogroup36081	A1L3F4	GO:0005634; GO:0000932; GO:0046872; GO:0003723
isogroup20761	A1L3X0	GO:0005783; GO:0005789; GO:0030176; GO:0102336; GO:0102337; GO:0102338; GO:0009922; GO:0102756; GO:0034625; GO:0034626; GO:0019367; GO:0035338; GO:0030148; GO:0006636; GO:0042761
isogroup23424	A1L3X0	GO:0005783; GO:0005789; GO:0030176; GO:0102336; GO:0102337; GO:0102338; GO:0009922; GO:0102756; GO:0034625; GO:0034626; GO:0019367; GO:0035338; GO:0030148; GO:0006636; GO:0042761
isogroup22325	A1L4H1	GO:0062023; GO:0005737; GO:0009897; GO:0005615; GO:0050840; GO:0001968; GO:0043236; GO:0005044; GO:0050829; GO:0050830; GO:0042494; GO:0045087; GO:0007275; GO:2000483
isogroup18714	A1L4W5	GO:0005829; GO:0005634; GO:0071472; GO:0016567; GO:0006970
isogroup3350	A1L4W5	GO:0005829; GO:0005634; GO:0071472; GO:0016567; GO:0006970
isogroup38187	A1L4W5	GO:0005829; GO:0005634; GO:0071472; GO:0016567; GO:0006970
isogroup16985	A1L4X0	GO:0009507; GO:0031969; GO:0016021; GO:0009536; GO:0002229; GO:0034635; GO:0046686
isogroup7895	A1L4X0	GO:0009507; GO:0031969; GO:0016021; GO:0009536; GO:0002229; GO:0034635; GO:0046686
isogroup16796	A1L520	GO:0000139; GO:0005802; GO:0005096; GO:0046872; GO:0048205; GO:0006888; GO:0015031; GO:0006890
isogroup33626	A1R516	GO:0005737; GO:0005525; GO:0003924; GO:0003743
isogroup10019	A1RU43	GO:0005737; GO:0004766; GO:0008295
isogroup40710	A1RYE4	GO:0005737; GO:0047964; GO:0051287
isogroup11937	A1S1Z8	GO:0030697
isogroup8410	A1SBC6	GO:0005886; GO:0004366; GO:0102420; GO:0016024
isogroup9620	A1SLK7	GO:0005737; GO:0005525; GO:0003924; GO:0003743
isogroup22755	A1SPV1	GO:0003998
isogroup26739	A1SU11	GO:0005737; GO:0071424; GO:0070475
isogroup34738	A1SX09	GO:0005737; GO:0052915; GO:0003723; GO:0070043
isogroup10786	A1T726	GO:0016491
isogroup136260	A1TLA3	GO:0008803
isogroup22799	A1U613	GO:0005737; GO:0005524; GO:0031072; GO:0051082; GO:0008270; GO:0006260; GO:0006457; GO:0009408
isogroup4629	A1UEC5	GO:0016491
isogroup17874	A1USC5	GO:0015934; GO:0019843; GO:0003735; GO:0000049; GO:0006417; GO:0006412
isogroup42507	A1V9Q3	GO:0005737; GO:0005524; GO:0031072; GO:0051082; GO:0008270; GO:0006260; GO:0006457; GO:0009408
isogroup36835	A1VC40	GO:0005737; GO:0008650
isogroup9752	A1VF73	GO:0003723; GO:0106029; GO:0031119
isogroup394	A1VMG1	GO:0005737; GO:0005524; GO:0031072; GO:0051082; GO:0008270; GO:0006260; GO:0006457; GO:0009408
isogroup26740	A1WC14	GO:0005737; GO:0071424; GO:0070475
isogroup31230	A1WFG9	GO:0005737; GO:0000287; GO:0003676; GO:0004523; GO:0006401
isogroup20460	A1WX30	GO:0005737; GO:0005524; GO:0031072; GO:0051082; GO:0008270; GO:0006260; GO:0006457; GO:0009408
isogroup37334	A1WX30	GO:0005737; GO:0005524; GO:0031072; GO:0051082; GO:0008270; GO:0006260; GO:0006457; GO:0009408
isogroup21990	A1X158	GO:0005576
isogroup16744	A1X159	GO:0005576
isogroup12135	A1XQU3	GO:0098556; GO:0022625; GO:0015934; GO:0003723; GO:0003735; GO:0042273; GO:0006412
isogroup6890	A1XQV4	GO:0005884; GO:0005737; GO:0051015; GO:0007015
isogroup25329	A2A259	GO:0034704; GO:0034703; GO:0060170; GO:0031410; GO:0005783; GO:0005887; GO:0043231; GO:0016020; GO:0097730; GO:0005886; GO:0043235; GO:0051393; GO:0005227; GO:0005262; GO:0005509; GO:0015269; GO:0005261; GO:0008092; GO:0042802; GO:0051371; GO:0005272; GO:0006812; GO:0071468; GO:0071467; GO:0001581; GO:0050912; GO:0050982; GO:0098662; GO:0071805; GO:0051289; GO:0051262; GO:0009415; GO:0050915; GO:0007224; GO:0035725
isogroup30991	A2A259	GO:0034704; GO:0034703; GO:0060170; GO:0031410; GO:0005783; GO:0005887; GO:0043231; GO:0016020; GO:0097730; GO:0005886; GO:0043235; GO:0051393; GO:0005227; GO:0005262; GO:0005509; GO:0015269; GO:0005261; GO:0008092; GO:0042802; GO:0051371; GO:0005272; GO:0006812; GO:0071468; GO:0071467; GO:0001581; GO:0050912; GO:0050982; GO:0098662; GO:0071805; GO:0051289; GO:0051262; GO:0009415; GO:0050915; GO:0007224; GO:0035725
isogroup31045	A2A259	GO:0034704; GO:0034703; GO:0060170; GO:0031410; GO:0005783; GO:0005887; GO:0043231; GO:0016020; GO:0097730; GO:0005886; GO:0043235; GO:0051393; GO:0005227; GO:0005262; GO:0005509; GO:0015269; GO:0005261; GO:0008092; GO:0042802; GO:0051371; GO:0005272; GO:0006812; GO:0071468; GO:0071467; GO:0001581; GO:0050912; GO:0050982; GO:0098662; GO:0071805; GO:0051289; GO:0051262; GO:0009415; GO:0050915; GO:0007224; GO:0035725
isogroup34272	A2A259	GO:0034704; GO:0034703; GO:0060170; GO:0031410; GO:0005783; GO:0005887; GO:0043231; GO:0016020; GO:0097730; GO:0005886; GO:0043235; GO:0051393; GO:0005227; GO:0005262; GO:0005509; GO:0015269; GO:0005261; GO:0008092; GO:0042802; GO:0051371; GO:0005272; GO:0006812; GO:0071468; GO:0071467; GO:0001581; GO:0050912; GO:0050982; GO:0098662; GO:0071805; GO:0051289; GO:0051262; GO:0009415; GO:0050915; GO:0007224; GO:0035725
isogroup8185	A2A259	GO:0034704; GO:0034703; GO:0060170; GO:0031410; GO:0005783; GO:0005887; GO:0043231; GO:0016020; GO:0097730; GO:0005886; GO:0043235; GO:0051393; GO:0005227; GO:0005262; GO:0005509; GO:0015269; GO:0005261; GO:0008092; GO:0042802; GO:0051371; GO:0005272; GO:0006812; GO:0071468; GO:0071467; GO:0001581; GO:0050912; GO:0050982; GO:0098662; GO:0071805; GO:0051289; GO:0051262; GO:0009415; GO:0050915; GO:0007224; GO:0035725
isogroup7618	A2A4P0	GO:0071013; GO:0016604; GO:0005654; GO:0005634; GO:0071007; GO:0034458; GO:0005524; GO:0042802; GO:0003723; GO:0000398; GO:0000390
isogroup36847	A2A5X5	GO:0045095
isogroup22520	A2A690	GO:0098978; GO:0099092; GO:0001701
isogroup15669	A2A6Q5	GO:0005680; GO:0005813; GO:0005737; GO:0005654; GO:0005634; GO:0005876; GO:0019903; GO:0007091; GO:0070979
isogroup13299	A2A870	GO:0043296; GO:0005814; GO:0005813; GO:0036064; GO:0097539; GO:0045095; GO:0000922; GO:0043297; GO:0060271; GO:0090162
isogroup12705	A2AA28	GO:0005737; GO:0016021; GO:0005634; GO:0032991; GO:0031072; GO:0008168; GO:0008134; GO:0050890; GO:0045944
isogroup28647	A2AA28	GO:0005737; GO:0016021; GO:0005634; GO:0032991; GO:0031072; GO:0008168; GO:0008134; GO:0050890; GO:0045944
isogroup33973	A2AJ88	GO:0005783; GO:0005789; GO:0016021; GO:0005765; GO:0031966; GO:0031965; GO:0052689; GO:0004622; GO:0016042
isogroup26540	A2AJL3	GO:0005623; GO:0019150; GO:0046835; GO:0070050; GO:0019321
isogroup24190	A2APC3	GO:0005929; GO:0005737; GO:0005874; GO:0005524; GO:0016874; GO:0006464
isogroup10606	A2APV2	GO:0005829; GO:0003779; GO:0032794; GO:0017048; GO:0030866; GO:0007010; GO:0022604; GO:0008360
isogroup27499	A2AQP0	GO:0097512; GO:0016020; GO:0032982; GO:0051015; GO:0005524; GO:0003774
isogroup32939	A2AQP0	GO:0097512; GO:0016020; GO:0032982; GO:0051015; GO:0005524; GO:0003774
isogroup8042	A2AQP0	GO:0097512; GO:0016020; GO:0032982; GO:0051015; GO:0005524; GO:0003774
isogroup2428	A2ARP9	GO:0036128; GO:0036126; GO:0005227; GO:0005262; GO:0005244; GO:0009566; GO:0030317; GO:0007275; GO:0034765; GO:0048240
isogroup7216	A2ARP9	GO:0036128; GO:0036126; GO:0005227; GO:0005262; GO:0005244; GO:0009566; GO:0030317; GO:0007275; GO:0034765; GO:0048240
isogroup10551	A2ASS6	GO:0031672; GO:0000794; GO:0031674; GO:0031430; GO:0005859; GO:0030016; GO:0030017; GO:0005865; GO:0030018; GO:0051015; GO:0042805; GO:0030506; GO:0005524; GO:0005509; GO:0005516; GO:0019899; GO:0042802; GO:0051371; GO:0002020; GO:0019901; GO:0043621; GO:0004674; GO:0004713; GO:0005200; GO:0008307; GO:0031433; GO:0007512; GO:0060048; GO:0048739; GO:0003300; GO:0055008; GO:0055003; GO:0035995; GO:0043056; GO:0007507; GO:0060419; GO:0003007; GO:0001701; GO:0006936; GO:0010628; GO:0050714; GO:0010737; GO:0050790; GO:0045859; GO:1901897; GO:0051592; GO:0045214; GO:0048769; GO:0030241; GO:0030240; GO:0001756; GO:0055002; GO:0071688; GO:0021591
isogroup18439	A2ASS6	GO:0031672; GO:0000794; GO:0031674; GO:0031430; GO:0005859; GO:0030016; GO:0030017; GO:0005865; GO:0030018; GO:0051015; GO:0042805; GO:0030506; GO:0005524; GO:0005509; GO:0005516; GO:0019899; GO:0042802; GO:0051371; GO:0002020; GO:0019901; GO:0043621; GO:0004674; GO:0004713; GO:0005200; GO:0008307; GO:0031433; GO:0007512; GO:0060048; GO:0048739; GO:0003300; GO:0055008; GO:0055003; GO:0035995; GO:0043056; GO:0007507; GO:0060419; GO:0003007; GO:0001701; GO:0006936; GO:0010628; GO:0050714; GO:0010737; GO:0050790; GO:0045859; GO:1901897; GO:0051592; GO:0045214; GO:0048769; GO:0030241; GO:0030240; GO:0001756; GO:0055002; GO:0071688; GO:0021591
isogroup18989	A2ASS6	GO:0031672; GO:0000794; GO:0031674; GO:0031430; GO:0005859; GO:0030016; GO:0030017; GO:0005865; GO:0030018; GO:0051015; GO:0042805; GO:0030506; GO:0005524; GO:0005509; GO:0005516; GO:0019899; GO:0042802; GO:0051371; GO:0002020; GO:0019901; GO:0043621; GO:0004674; GO:0004713; GO:0005200; GO:0008307; GO:0031433; GO:0007512; GO:0060048; GO:0048739; GO:0003300; GO:0055008; GO:0055003; GO:0035995; GO:0043056; GO:0007507; GO:0060419; GO:0003007; GO:0001701; GO:0006936; GO:0010628; GO:0050714; GO:0010737; GO:0050790; GO:0045859; GO:1901897; GO:0051592; GO:0045214; GO:0048769; GO:0030241; GO:0030240; GO:0001756; GO:0055002; GO:0071688; GO:0021591
isogroup21717	A2ASS6	GO:0031672; GO:0000794; GO:0031674; GO:0031430; GO:0005859; GO:0030016; GO:0030017; GO:0005865; GO:0030018; GO:0051015; GO:0042805; GO:0030506; GO:0005524; GO:0005509; GO:0005516; GO:0019899; GO:0042802; GO:0051371; GO:0002020; GO:0019901; GO:0043621; GO:0004674; GO:0004713; GO:0005200; GO:0008307; GO:0031433; GO:0007512; GO:0060048; GO:0048739; GO:0003300; GO:0055008; GO:0055003; GO:0035995; GO:0043056; GO:0007507; GO:0060419; GO:0003007; GO:0001701; GO:0006936; GO:0010628; GO:0050714; GO:0010737; GO:0050790; GO:0045859; GO:1901897; GO:0051592; GO:0045214; GO:0048769; GO:0030241; GO:0030240; GO:0001756; GO:0055002; GO:0071688; GO:0021591
isogroup29409	A2ASS6	GO:0031672; GO:0000794; GO:0031674; GO:0031430; GO:0005859; GO:0030016; GO:0030017; GO:0005865; GO:0030018; GO:0051015; GO:0042805; GO:0030506; GO:0005524; GO:0005509; GO:0005516; GO:0019899; GO:0042802; GO:0051371; GO:0002020; GO:0019901; GO:0043621; GO:0004674; GO:0004713; GO:0005200; GO:0008307; GO:0031433; GO:0007512; GO:0060048; GO:0048739; GO:0003300; GO:0055008; GO:0055003; GO:0035995; GO:0043056; GO:0007507; GO:0060419; GO:0003007; GO:0001701; GO:0006936; GO:0010628; GO:0050714; GO:0010737; GO:0050790; GO:0045859; GO:1901897; GO:0051592; GO:0045214; GO:0048769; GO:0030241; GO:0030240; GO:0001756; GO:0055002; GO:0071688; GO:0021591
isogroup29436	A2ASS6	GO:0031672; GO:0000794; GO:0031674; GO:0031430; GO:0005859; GO:0030016; GO:0030017; GO:0005865; GO:0030018; GO:0051015; GO:0042805; GO:0030506; GO:0005524; GO:0005509; GO:0005516; GO:0019899; GO:0042802; GO:0051371; GO:0002020; GO:0019901; GO:0043621; GO:0004674; GO:0004713; GO:0005200; GO:0008307; GO:0031433; GO:0007512; GO:0060048; GO:0048739; GO:0003300; GO:0055008; GO:0055003; GO:0035995; GO:0043056; GO:0007507; GO:0060419; GO:0003007; GO:0001701; GO:0006936; GO:0010628; GO:0050714; GO:0010737; GO:0050790; GO:0045859; GO:1901897; GO:0051592; GO:0045214; GO:0048769; GO:0030241; GO:0030240; GO:0001756; GO:0055002; GO:0071688; GO:0021591
isogroup36202	A2ASS6	GO:0031672; GO:0000794; GO:0031674; GO:0031430; GO:0005859; GO:0030016; GO:0030017; GO:0005865; GO:0030018; GO:0051015; GO:0042805; GO:0030506; GO:0005524; GO:0005509; GO:0005516; GO:0019899; GO:0042802; GO:0051371; GO:0002020; GO:0019901; GO:0043621; GO:0004674; GO:0004713; GO:0005200; GO:0008307; GO:0031433; GO:0007512; GO:0060048; GO:0048739; GO:0003300; GO:0055008; GO:0055003; GO:0035995; GO:0043056; GO:0007507; GO:0060419; GO:0003007; GO:0001701; GO:0006936; GO:0010628; GO:0050714; GO:0010737; GO:0050790; GO:0045859; GO:1901897; GO:0051592; GO:0045214; GO:0048769; GO:0030241; GO:0030240; GO:0001756; GO:0055002; GO:0071688; GO:0021591
isogroup11194	A2AVA0	GO:0005737; GO:0005576; GO:0005615; GO:0016020; GO:0005509; GO:0003682; GO:0007155
isogroup16538	A2AVA0	GO:0005737; GO:0005576; GO:0005615; GO:0016020; GO:0005509; GO:0003682; GO:0007155
isogroup18409	A2AVA0	GO:0005737; GO:0005576; GO:0005615; GO:0016020; GO:0005509; GO:0003682; GO:0007155
isogroup24401	A2AVA0	GO:0005737; GO:0005576; GO:0005615; GO:0016020; GO:0005509; GO:0003682; GO:0007155
isogroup4801	A2AVA0	GO:0005737; GO:0005576; GO:0005615; GO:0016020; GO:0005509; GO:0003682; GO:0007155
isogroup5552	A2AVA0	GO:0005737; GO:0005576; GO:0005615; GO:0016020; GO:0005509; GO:0003682; GO:0007155
isogroup6920	A2AVA0	GO:0005737; GO:0005576; GO:0005615; GO:0016020; GO:0005509; GO:0003682; GO:0007155
isogroup7205	A2AVA0	GO:0005737; GO:0005576; GO:0005615; GO:0016020; GO:0005509; GO:0003682; GO:0007155
isogroup30990	A2BD83	GO:0016593; GO:0000993; GO:0016570; GO:0000122; GO:0045944; GO:0032968; GO:0006368
isogroup4790	A2BDR7	GO:0036064; GO:0005737; GO:0008017; GO:0007288
isogroup7397	A2BFC9	GO:0005929
isogroup8776	A2BFC9	GO:0005929
isogroup15314	A2BGD5	GO:0005737; GO:0005634
isogroup3108	A2BGR3	GO:0000777; GO:0005524; GO:0003677; GO:0003678; GO:0015616; GO:0008094; GO:0007049; GO:0051301; GO:0016539
isogroup8963	A2BGR3	GO:0000777; GO:0005524; GO:0003677; GO:0003678; GO:0015616; GO:0008094; GO:0007049; GO:0051301; GO:0016539
isogroup29911	A2BIE7	GO:0005813; GO:0036064; GO:0005783; GO:0030176; GO:0051216; GO:0030030; GO:1904888; GO:0035437; GO:0014032; GO:0001503; GO:1903012; GO:0061036; GO:0045724
isogroup36178	A2BIX4	GO:0005737; GO:0004766; GO:0050314; GO:0010487; GO:0006596; GO:0008295
isogroup20243	A2BNK7	GO:0046872; GO:0042586; GO:0006412
isogroup10767	A2BR65	GO:0005840; GO:0003735; GO:0006412
isogroup34704	A2C6Q5	GO:0005737; GO:0005525; GO:0003924; GO:0003743
isogroup11474	A2CI46	GO:0009507; GO:0015934; GO:0019843; GO:0003735; GO:0006412
isogroup8460	A2Q848	GO:0010494; GO:0071014; GO:0008143; GO:0006397; GO:0051028; GO:1901918; GO:0060212; GO:1901919; GO:0006417
isogroup1687	A2Q8F7	GO:0016021; GO:0005811; GO:0004806; GO:1990748; GO:0016042; GO:0006642
isogroup34539	A2Q8F7	GO:0016021; GO:0005811; GO:0004806; GO:1990748; GO:0016042; GO:0006642
isogroup24963	A2Q9L0	GO:0030015; GO:0005634; GO:0000932; GO:0046872; GO:0004535; GO:0003723; GO:0000289
isogroup7120	A2Q9L0	GO:0030015; GO:0005634; GO:0000932; GO:0046872; GO:0004535; GO:0003723; GO:0000289
isogroup34197	A2QUQ2	GO:0031225; GO:0005618; GO:0005576; GO:0005886; GO:0008061; GO:0004568; GO:0006032; GO:0000272
isogroup38412	A2QUY7	GO:0005934; GO:0010494; GO:0031965; GO:0044614; GO:0005844; GO:0005524; GO:0000822; GO:0003723; GO:0003724; GO:0008186; GO:0016973; GO:0006415
isogroup17310	A2QYU7	GO:0005576; GO:0030600; GO:0045493
isogroup7285	A2R5J1	GO:0030479; GO:0016459; GO:0003779; GO:0005524; GO:0003774
isogroup15319	A2RRH5	GO:0005654
isogroup1563	A2RSJ4	GO:0005829; GO:0005769; GO:0062069; GO:0042803
isogroup8995	A2RSJ4	GO:0005829; GO:0005769; GO:0062069; GO:0042803
isogroup7567	A2RSX7	GO:0016706; GO:0005506; GO:0042803; GO:0000049; GO:0102524; GO:0031591
isogroup28113	A2RT60	GO:0005576; GO:0004175; GO:0005520; GO:0004252; GO:0006508
isogroup114	A2RUS2	GO:0005829; GO:0017112; GO:0044257; GO:0008333
isogroup31235	A2RUV5	GO:0005524; GO:0003678; GO:0003676; GO:0000712
isogroup9317	A2RUV9	GO:0005615; GO:0005516; GO:0005518; GO:0003677; GO:0004181; GO:0003714; GO:0008270; GO:0006518; GO:0016485; GO:1904026
isogroup40243	A2RUW7	GO:0016021
isogroup20962	A2RV01	GO:0005524; GO:0017178; GO:0017183
isogroup11362	A2RVM0	GO:0009507; GO:0009941; GO:0009706; GO:0005886; GO:0016491; GO:0015031
isogroup16826	A2RVM0	GO:0009507; GO:0009941; GO:0009706; GO:0005886; GO:0016491; GO:0015031
isogroup19031	A2RVM0	GO:0009507; GO:0009941; GO:0009706; GO:0005886; GO:0016491; GO:0015031
isogroup33770	A2RVS4	GO:0016746
isogroup20631	A2SMZ3	GO:0005737; GO:0030145; GO:0003723; GO:0004523; GO:0006401
isogroup7471	A2SRL0	GO:0016021; GO:0005886; GO:0047295; GO:0000287; GO:0006650; GO:0008654
isogroup18969	A2VCW5	GO:0005887; GO:0015171; GO:0015187; GO:0015175; GO:0003333; GO:0015816; GO:0015804
isogroup17801	A2VD23	GO:0005576; GO:0009590; GO:0043049
isogroup36906	A2VD82	noMatch
isogroup10084	A2VDC2	GO:0005739; GO:0003860; GO:0006574
isogroup13300	A2VDD2	noMatch
isogroup1357	A2VDN6	GO:0071013; GO:0016607; GO:0005634; GO:0005686; GO:0071005; GO:0071004; GO:0005684; GO:0003723; GO:0000398; GO:1903241
isogroup15323	A2VDR2	GO:0005737; GO:0000062; GO:0008289
isogroup19716	A2VDR2	GO:0005737; GO:0000062; GO:0008289
isogroup34154	A2VDR8	GO:0005794; GO:0000139; GO:0017119; GO:0005730; GO:0007030; GO:0006886; GO:0006486; GO:0034067; GO:0033365; GO:0050821; GO:0006890
isogroup8678	A2VDV2	GO:0005737; GO:0005634; GO:0005524; GO:0046872; GO:0004674; GO:0035556; GO:0043407; GO:0018105
isogroup25206	A2VE52	GO:0005925; GO:0005758; GO:0005759; GO:0005739; GO:0005730; GO:0000175; GO:0003676
isogroup41219	A2VE52	GO:0005925; GO:0005758; GO:0005759; GO:0005739; GO:0005730; GO:0000175; GO:0003676
isogroup37097	A2VE54	GO:0016021; GO:0005886
isogroup7720	A2VE54	GO:0016021; GO:0005886
isogroup1498	A2VE79	GO:0005737; GO:0005829; GO:0005634; GO:0034431; GO:0034432; GO:0008486; GO:0000298; GO:0052842; GO:0052840; GO:0050072; GO:0000287; GO:1901911; GO:1901909; GO:1901907; GO:0071544; GO:0071543
isogroup11541	A2VEC9	GO:0005615; GO:0030414; GO:0007155; GO:0030154; GO:0007399
isogroup12830	A2VEC9	GO:0005615; GO:0030414; GO:0007155; GO:0030154; GO:0007399
isogroup14525	A2VEC9	GO:0005615; GO:0030414; GO:0007155; GO:0030154; GO:0007399
isogroup17322	A2VEC9	GO:0005615; GO:0030414; GO:0007155; GO:0030154; GO:0007399
isogroup38265	A2VEC9	GO:0005615; GO:0030414; GO:0007155; GO:0030154; GO:0007399
isogroup39802	A2VEC9	GO:0005615; GO:0030414; GO:0007155; GO:0030154; GO:0007399
isogroup39925	A2VEC9	GO:0005615; GO:0030414; GO:0007155; GO:0030154; GO:0007399
isogroup9842	A2VEC9	GO:0005615; GO:0030414; GO:0007155; GO:0030154; GO:0007399
isogroup30599	A2XBT1	GO:0009507; GO:0016301; GO:0102193
isogroup7578	A2XBT1	GO:0009507; GO:0016301; GO:0102193
isogroup35488	A2XQE8	GO:0010282; GO:0008234; GO:0007568; GO:0010150; GO:0010623; GO:0009737; GO:0009723; GO:0009739
isogroup14117	A2Y8E0	GO:0009570; GO:0098807; GO:0004324; GO:0015979
isogroup27101	A2Y8E0	GO:0009570; GO:0098807; GO:0004324; GO:0015979
isogroup5521	A2Y8E0	GO:0009570; GO:0098807; GO:0004324; GO:0015979
isogroup29756	A2Y9M4	GO:0009501; GO:0009507; GO:0033201; GO:0004373; GO:0009011; GO:0010021; GO:0009960; GO:0019252
isogroup23150	A2YZ24	GO:0005887; GO:0051119
isogroup3754	A2YZ24	GO:0005887; GO:0051119
isogroup19374	A2ZVI7	GO:0005737; GO:0016020; GO:0005634; GO:0005524; GO:0005509; GO:0009931; GO:0005516; GO:0004683; GO:0009738; GO:0035556; GO:0018105; GO:0046777
isogroup8744	A3AF13	GO:0005634; GO:0004197; GO:0004843; GO:0016579; GO:0006511
isogroup25627	A3AVH5	GO:0005730; GO:0005524; GO:0003723; GO:0003724; GO:0006364
isogroup12080	A3AWA4	GO:0016021; GO:0005886; GO:0005524; GO:0019829; GO:0005507; GO:0010273; GO:0030001
isogroup15412	A3AWA4	GO:0016021; GO:0005886; GO:0005524; GO:0019829; GO:0005507; GO:0010273; GO:0030001
